Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days/week,Experience_Level,BMI,Daily_meals_frequency,Physical_exercise,Carbs,Proteins,Fats,Calories,meal_name,meal_type,diet_type,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,Name_of_Exercise,Sets,Reps,Benefit,Burns_Calories_per_30_min,Target_Muscle_Group,Equipment_Needed,Difficulty_Level,Body_Part,Type_of_Muscle,Workout,BMI_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_HRR,pct_maxHR,cal_balance,lean_mass_kg,expected_burn,Burns_Calories_per_30_min_bc,Burns_Calories_Bin
44.96,Female,51.37,1.87,176.95,158.27,56.75,1.44,1382.4,19.465640235864893,3.41,3.99,2.0,14.69,3.03,0.0,208.19,84.34,55.91,1711.0,Other,Snack,Keto,1.63,834.7,159.69,236.88,Raw,53.76,50.8,2.19,Wall Angels,4.0,25.02,Builds lower body power and endurance,353.52,Full Core,Bench or Step,Intermediate,Abs,Triceps,Barbell hip thrusts,14.690154136520915,1673.31,0.4976722782987013,1.641814288495231,0.8445923460898505,0.8944334557784686,328.5999999999999,41.3705006108362,1018.1376,9.38586579549621e+19,High
20.01,Female,117.45,1.81,195.77,160.34,53.96,1.35,1293.84,34.76522994179678,3.3,3.02,1.98,35.85,3.0,-0.0,218.43,86.67,57.8,3092.0,Other,Lunch,Paleo,19.99,1648.93,274.58,441.83,Boiled,49.52,84.42,3.91,Renegade Rows,3.0,10.09,Strengthens shoulders,231.08,"Upper Chest, Triceps",Parallel Bars or Chair,Advanced,Legs,Grip Strength,Incline dumbbell press,35.850554012392784,1740.6,0.5019648397104447,0.7379310344827587,0.7501586629997884,0.8190223221126832,1798.16,76.61823743335968,623.916,2.9186363059603246e+18,Low
38.99,Female,127.64,1.82,180.25,160.88,69.94,1.26,1208.59,35.0,2.97,2.97,1.99,38.53,3.01,-0.0,254.75,100.53,67.38,3217.0,Other,Lunch,Vegan,44.25,472.52,235.86,324.17,Baked,55.64,104.57,2.32,Scissors Kicks,5.0,18.05,Targets upper chest,346.23,"Chest, Triceps",Cable Machine,Intermediate,Back,Upper,Incline dumbbell press,38.53399347904842,2027.54,0.5025794805527881,0.7876057662174867,0.824403952497507,0.8925381414701803,2008.41,82.96600000000001,872.4996000000001,7.916927913425102e+19,Medium
31.01,Female,42.91,1.76,182.34,121.25,64.87,1.45,1276.0,20.18594751012867,2.2,3.01,1.0,13.85,2.99,-0.01,202.24,81.08,53.96,1172.0,Other,Snack,Balanced,-0.04,1358.33,28.47,380.84,Boiled,42.74,74.94,4.22,Deadlifts,4.02,21.96,Targets lower abs,360.38,"Core, Lower Back",Barbell,Advanced,Legs,Posterior,Bicep Curls,13.852660123966942,1618.92,0.4996911521261087,1.889536238639012,0.4799523282540223,0.6649665460129428,-104.0,34.248209923403785,1045.102,1.0981376165210446e+20,High
50.77,Female,66.56,1.58,164.19,129.12,64.71,0.86,756.11,26.72772226504628,2.3,3.0,1.0,26.66,2.01,0.02,219.58,87.9,59.22,1798.0,Other,Lunch,Vegetarian,32.15,1114.04,253.44,306.2,Fried,35.2,8.88,2.81,Seated Rows,5.01,15.15,Builds shoulder width,358.78,"Shoulders, Upper Back",Parallel Bars or Chair,Beginner,Legs,Triceps,Leg extensions,26.66239384713988,1762.9,0.498224516421805,1.3206129807692308,0.6474668275030158,0.7864059930568245,1041.89,48.7700280603852,617.1016,1.058938184922408e+20,High
53.42,Female,73.45,1.76,168.9,150.95,69.95,1.09,1045.53,21.068040376052288,2.8,3.03,1.99,23.71,3.01,0.01,281.12,112.04,74.44,1890.0,Other,Dinner,Low-Carb,3.58,794.96,202.26,153.99,Baked,48.26,41.41,1.91,Turkish Get-ups,5.0,24.06,Builds unilateral leg strength,371.28,Lower Abs,Bench or Sturdy Surface,Beginner,Forearms,Upper,Hyperextensions,23.71190599173553,2242.6000000000004,0.5014179969678052,1.5253914227365557,0.8185952501263263,0.893724097098875,844.47,57.9755243437896,809.3904,1.4007972424202137e+20,Very High
34.0,Female,64.47,1.78,168.95,143.57,63.86,1.33,1275.74,19.8869826890671,1.79,4.0,1.99,20.35,2.98,0.02,213.99,85.81,57.09,1691.0,Other,Breakfast,Keto,12.8,1472.42,166.39,486.54,Grilled,9.06,118.23,1.01,Resistance Band Pull-Aparts,4.02,23.0,Builds chest strength,363.83,"Back, Core, Shoulders",Box or Platform,Beginner,Arms,Lateral,Chest flyes,20.34780961999748,1713.0100000000002,0.4996818465741588,1.3310066697688847,0.7584927205252641,0.8497780408404854,415.26,51.64886226035844,967.7878,1.1870230983072842e+20,Very High
52.72,Female,61.68,1.63,170.14,124.06,73.87,0.53,467.25,26.782866036552218,3.39,3.01,1.02,23.22,3.0,0.03,231.61,91.46,61.13,1749.0,Other,Lunch,Paleo,3.24,2389.7,87.1,238.27,Baked,53.77,94.5,2.12,Zottman Curls,5.0,16.82,Builds lower body power and endurance,362.81,Calves,Bench or Step,Intermediate,Forearms,Quads,Decline cable crossovers,23.215025029169333,1842.45,0.5028304702977014,1.4828145265888455,0.5213462137737613,0.7291642177030682,1281.75,45.16032822865459,384.5786,1.1601090477557786e+20,Very High
45.92,Female,89.04,1.63,165.91,146.24,65.78,0.75,659.4,33.91203197634556,3.52,1.99,1.0,33.51,2.0,0.01,237.82,95.0,63.43,2335.0,Other,Lunch,Balanced,12.94,352.92,182.17,434.69,Grilled,10.11,79.09,4.1,Burpees,5.0,20.89,Combines lower body and upper body strength,367.16,"Upper Back, Rear Deltoids",Dumbbells or Barbell,Advanced,Legs,Posterior,Chest flyes,33.51274041175807,1902.15,0.5001077727834292,1.0669362084456424,0.803555378008589,0.8814417455246821,1675.6,58.84472672826192,550.74,1.2787452259460202e+20,Very High
51.06,Female,55.21,1.53,167.0,134.84,69.05,1.1,1055.12,28.620434606876632,2.02,4.01,1.99,23.58,2.99,0.0,235.16,94.61,63.23,1644.0,Other,Lunch,Vegan,46.86,2056.02,221.0,254.1,Fried,35.91,52.3,3.87,Dips,4.99,19.02,Improves flexibility,329.72,"Back, Biceps",Bench or Step,Intermediate,Arms,Lower,Bicycle crunches,23.58494596095519,1888.15,0.4981807589439398,1.7136388335446475,0.6716692189892803,0.8074251497005989,588.8800000000001,39.40865805354341,725.3840000000001,5.311865347155797e+19,Low
26.93,Female,62.22,1.8,168.64,143.97,72.06,1.49,1307.62,17.968683230991267,3.1,2.0,1.0,19.2,3.01,-0.02,269.43,107.41,71.43,1780.0,Other,Snack,Vegan,35.01,1535.03,186.47,367.77,Steamed,35.3,87.84,4.52,Dragon Flags,5.01,20.96,Improves coordination and cardiovascular health,367.76,Calves,Bench or Step,Beginner,Shoulders,Quads,Decline dumbbell press,19.203703703703702,2150.2300000000005,0.5012114983048324,1.7262937962070073,0.744564091944502,0.8537120493358634,472.3800000000001,51.03988529367723,1095.9248,1.2959171102863837e+20,Very High
59.32,Female,97.25,1.72,182.86,150.0,61.93,0.57,502.97,35.0,2.89,2.96,1.03,32.87,1.99,0.98,274.82,109.69,73.45,2564.0,Other,Lunch,Low-Carb,45.53,1711.64,56.4,465.04,Fried,7.06,44.52,2.57,Shoulder Press,5.0,15.9,Strengthens lower abs and hip flexors,365.66,Shoulders,Box or Platform,Intermediate,Abs,Lower Chest,Decline dumbbell flyes,32.872498647917794,2199.09,0.4998794956095475,1.1279177377892031,0.7282725543702968,0.8202996828174559,2061.03,63.212500000000006,416.8524,1.2366865047156444e+20,Very High
19.79,Female,83.01,1.99,179.11,145.96,59.34,1.69,1753.54,17.88817456017764,3.52,5.0,2.97,20.96,1.99,-0.01,202.1,81.32,53.79,2153.0,Other,Lunch,Paleo,2.75,1980.11,282.05,289.33,Roasted,18.35,83.59,4.93,Resistance Band Pull-Aparts,5.0,22.0,Improves core stability and balance,341.71,"Triceps, Chest",Pull-up Bar,Advanced,Forearms,Middle,Hyperextensions,20.961591878992955,1617.79,0.4996940270368836,0.9796410071075772,0.723219504049428,0.8149182066886271,399.46,68.16102629759655,1154.9797999999998,7.111189000797336e+19,Medium
41.22,Female,44.76,1.77,181.85,165.08,58.05,1.19,1046.25,17.51094667324906,1.62,2.98,1.0,14.29,2.0,-0.03,277.87,110.61,73.55,1137.0,Other,Dinner,Balanced,47.56,309.72,292.93,466.2,Baked,15.89,79.12,1.8,Kettlebell Swings,2.99,12.04,Targets obliques and improves core rotation,165.66,"Obliques, Core",Resistance Band or Cable Machine,Intermediate,Abs,Posterior,Hammer curls,14.287082256056689,2215.87,0.5015998230943152,2.47117962466488,0.8645395799676899,0.9077811383007974,90.75,36.92210026905372,394.2708,1.93715385325713e+17,Low
38.57,Female,71.54,1.77,197.05,141.66,71.94,1.11,975.91,23.033031353259023,3.08,2.0,1.0,22.84,3.01,-0.01,213.57,84.65,56.68,1901.0,Other,Snack,Balanced,18.82,1156.19,107.53,483.59,Fried,53.1,12.49,3.7,Jumping Jacks,3.01,15.01,Improves posture and back strength,334.72,"Quadriceps, Hamstrings, Glutes",Dumbbells or Barbell,Beginner,Chest,Middle,Incline dumbbell press,22.835072935618754,1703.0,0.5016324133881386,1.1832541235672351,0.5572696027495803,0.7189038315148439,925.09,55.0621693698785,743.0784000000001,6.00662122795287e+19,Low
27.79,Female,79.1,1.63,184.94,153.78,58.91,1.1,1056.0,28.64347440294486,1.79,3.01,2.0,29.77,2.99,-0.0,183.1,73.87,49.7,2127.0,Other,Breakfast,Vegetarian,16.06,403.28,122.46,155.84,Fried,31.99,8.12,3.03,Plyo Squats,3.99,23.91,Combines lower body and upper body strength,336.72,"Biceps, Forearms",None or Dumbbells,Beginner,Legs,Triceps,Concentration curls,29.77153825887312,1475.18,0.4964817852736615,0.933881163084703,0.7527572800126954,0.8315129231101979,1071.0,56.44301174727062,740.7840000000001,6.3061055209668125e+19,Low
43.89,Female,48.78,1.75,188.88,124.65,51.84,0.88,775.1,19.36272668626006,2.61,2.0,1.01,15.93,2.02,0.99,275.83,111.37,73.8,1371.0,Other,Breakfast,Vegan,27.59,1246.87,292.37,161.07,Steamed,54.95,82.11,3.3,Dead Bugs,5.0,19.96,Builds unilateral leg strength and balance,364.46,"Legs, Core",Wall,Advanced,Chest,Grip Strength,Incline cable crossovers,15.928163265306123,2213.0,0.4985630366018978,2.283107831078311,0.5313047285464099,0.6599428208386278,595.9,39.33486192244234,641.4495999999999,1.203918955747702e+20,Very High
34.9,Female,85.65,1.85,185.27,134.99,55.09,1.78,1851.2,26.002088607770705,3.51,5.0,3.0,25.03,3.01,-0.01,165.06,65.99,43.71,2417.0,Other,Dinner,Vegan,24.76,1068.86,69.59,236.73,Raw,52.07,31.36,1.5,Jumping Jacks,3.99,23.02,Improves core rotation strength,355.93,"Quadriceps, Calves, Glutes",Kettlebell,Beginner,Chest,Lower,Incline dumbbell flyes,25.025566106647187,1317.59,0.5010966992767097,0.7704611792177465,0.6137655553848518,0.7286122955686296,565.8,63.37921110744439,1267.1108000000002,9.921488207801383e+19,High
23.82,Female,50.64,1.67,178.01,132.54,72.26,0.97,852.82,17.689480730972118,2.81,2.99,1.0,18.16,2.01,0.98,303.42,121.03,81.24,1247.0,Other,Dinner,Vegan,12.63,302.1,113.18,313.43,Baked,39.05,115.69,4.4,Step-ups,5.01,19.02,Strengthens core and improves mobility,345.04,"Lower Back, Glutes",Resistance Band,Beginner,Abs,Lower Chest,Lateral raises,18.157696582882146,2428.96,0.4996706409327449,2.390007898894155,0.5700236406619384,0.7445649120835908,394.18,41.68204695783572,669.3776,7.697388526011959e+19,Medium
45.73,Female,56.8,1.6,185.33,143.13,65.05,0.88,774.4,20.991401365509606,1.61,3.0,1.0,22.19,3.99,-0.01,252.71,101.5,67.55,1615.0,Other,Snack,Balanced,37.07,868.45,234.57,331.53,Baked,48.24,110.47,3.96,Windshield Wipers,5.0,19.99,Activates and strengthens glutes,350.18,"Triceps, Chest",Box or Platform,Beginner,Arms,Wrist Extensors,Fat grip dumbbell curl,22.1875,2024.79,0.4992320191229708,1.7869718309859155,0.6491519787163285,0.7722980629148005,840.6,44.87688402439054,616.3168000000001,8.685575719692881e+19,High
21.86,Female,50.16,1.59,197.11,139.21,65.82,1.27,1222.25,20.980269096454983,1.8,3.01,2.03,19.84,2.99,-0.04,202.56,80.81,54.27,1321.0,Other,Lunch,Paleo,36.35,1820.52,18.38,302.06,Grilled,44.03,14.7,3.18,Lat Pulldowns,5.01,22.0,Builds explosive upper body power,329.74,"Upper Chest, Triceps",Resistance Band,Advanced,Forearms,Quads,Lateral raises,19.84098730271745,1621.91,0.4995591617290725,1.6110446570972887,0.5589915454337726,0.7062553903911521,98.75,39.636297021218176,837.5396000000001,5.314497336619847e+19,Low
48.17,Female,72.9,1.83,193.97,130.9,70.93,1.05,1008.84,24.77326281610095,2.8,4.0,2.01,21.77,2.99,0.03,231.16,92.34,61.62,2111.0,Other,Breakfast,Vegan,32.53,1105.1,123.57,496.45,Grilled,46.11,32.6,1.47,Lat Pulldowns,4.0,20.08,Strengthens core and improves mobility,360.79,"Upper Back, Rear Deltoids",Barbell,Intermediate,Legs,Lateral,Bird dog,21.76834184359043,1848.58,0.5001893345162233,1.2666666666666666,0.4874024707412224,0.6748466257668712,1102.16,54.84029140706241,757.6590000000001,1.108385210633376e+20,Very High
58.27,Female,56.28,1.7,169.92,122.44,57.17,0.74,649.42,26.220789827933835,2.7,2.0,1.0,19.47,3.0,-0.03,206.82,82.19,55.49,1446.0,Other,Lunch,Balanced,8.6,1435.11,266.59,285.84,Roasted,49.03,89.7,3.03,Mountain Climbers,5.0,15.93,Builds lower body power and endurance,358.54,"Lower Abs, Hip Flexors","Bench, Barbell",Advanced,Arms,Quads,Preacher curls,19.47404844290657,1655.45,0.4997311909148569,1.4603766879886282,0.5788913525498892,0.7205743879472694,796.58,41.52293948483884,530.6392000000001,1.0531655194517171e+20,High
32.22,Female,70.09,1.62,177.46,122.37,57.74,1.24,1091.2,24.742106155157696,1.79,2.03,1.0,26.71,2.02,0.04,201.12,80.24,53.6,1853.0,Other,Lunch,Vegan,12.96,1867.59,253.67,151.79,Roasted,12.31,87.68,3.75,Bulgarian Split Squats,5.0,16.02,Builds calf muscles,365.46,Triceps,Parallel Bars or Chair,Advanced,Forearms,Wrist Extensors,Incline dumbbell flyes,26.707056851089767,1607.84,0.5003482933625236,1.1448138108146668,0.5398429669228199,0.6895638453736053,761.8,52.74825779584997,906.3408,1.2311714796376203e+20,Very High
21.62,Female,109.93,1.69,192.98,133.34,58.98,1.06,931.95,35.0,2.7,3.02,1.0,38.49,3.03,-0.01,207.52,82.82,55.83,2854.0,Other,Breakfast,Vegan,40.01,365.28,124.98,281.08,Boiled,10.74,14.36,2.59,Mountain Climbers,4.98,18.97,Improves posture and back strength,353.68,Calves,Cable Machine or Resistance Band,Advanced,Forearms,Lats,Dumbbell flyes,38.48954868527013,1663.8300000000002,0.4988971229031811,0.7533885199672518,0.5549253731343284,0.6909524303036585,1922.05,71.45450000000001,749.8016,9.420621938483824e+19,High
36.03,Female,59.68,1.72,160.91,127.77,50.9,1.63,1691.29,24.240720843536465,2.71,4.99,2.97,20.17,3.02,-0.01,181.12,71.1,48.1,1588.0,Other,Lunch,Keto,31.85,75.94,150.41,490.9,Baked,52.91,24.86,2.98,Frog Jumps,4.99,14.94,Strengthens lower abs,361.55,Quadriceps,Wall,Beginner,Back,Triceps,Skull crushers,20.173066522444568,1441.78,0.5024899776664956,1.1913538873994638,0.698754658667394,0.7940463613199925,-103.28999999999996,45.21313780057744,1178.653,1.1276029902084956e+20,Very High
26.34,Female,72.6,1.67,162.93,120.78,50.16,1.36,1200.06,29.097185129238365,1.91,1.99,1.03,26.03,2.01,0.99,184.92,72.46,48.89,2005.0,Other,Lunch,Balanced,34.28,375.88,240.7,397.07,Grilled,49.8,85.6,3.68,Calf Raises,5.0,14.96,Builds lower body power and endurance,350.62,"Glutes, Hamstrings, Core",Low Bar or TRX,Intermediate,Arms,Grip Strength,Face pulls,26.03176879773387,1469.53,0.5033446067790381,0.9980716253443526,0.6262303804203245,0.741299944761554,804.94,51.475443596172944,953.6864,8.775122896983024e+19,High
44.67,Female,51.72,1.87,176.83,158.22,56.8,1.45,1390.84,14.815112215784405,3.41,4.0,1.99,14.79,2.99,0.01,210.1,83.8,55.62,1434.0,Other,Snack,Low-Carb,1.08,833.14,163.55,228.27,Roasted,54.04,49.97,2.19,Dragon Flags,4.0,24.93,Activates and strengthens glutes,353.84,"Back, Hamstrings, Glutes",Barbell,Advanced,Shoulders,Middle,Close-grip bench press,14.790242786468012,1676.1799999999998,0.5013781336133352,1.620262954369683,0.8449554278097141,0.8947576768647854,43.16000000000008,44.05762396199631,1026.136,9.455491022046691e+19,High
48.91,Female,79.19,1.71,194.09,128.29,69.07,1.46,1284.8,30.90682984867792,3.3,3.01,1.0,27.08,3.02,-0.01,243.3,97.39,65.17,2085.0,Other,Lunch,Vegan,45.88,1994.23,292.86,247.68,Boiled,10.98,55.85,3.3,Dragon Flags,4.99,21.97,Strengthens lower body,368.06,Full Core,Parallel Bars or Chair,Advanced,Arms,Wrist Extensors,Barbell squats,27.08183714647242,1949.29,0.4992587044513644,1.2298269983583787,0.4736842105263157,0.6609820186511411,800.2,54.71488144283195,1074.7352,1.3045787182327747e+20,Very High
56.07,Female,44.88,1.73,164.78,128.84,73.01,0.83,730.4,16.200890864231305,2.59,3.02,1.0,15.0,3.0,2.0,305.14,121.8,81.12,1334.0,Other,Snack,Balanced,31.54,2295.87,170.24,115.69,Roasted,46.47,7.16,1.93,Plyo Squats,4.01,19.02,Builds unilateral leg strength,361.88,"Rear Deltoids, Upper Back",Kettlebell,Intermediate,Arms,Grip Strength,Fat grip dumbbell curl,14.995489324735209,2437.84,0.5006727266760739,2.713903743315508,0.6083687479568487,0.7818910061900717,603.6,37.60904018013299,600.7207999999999,1.1360382245438806e+20,Very High
34.0,Female,75.93,1.94,181.06,140.85,72.25,1.18,1133.74,22.203104489993013,2.41,3.99,2.01,20.17,2.99,3.99,402.39,161.15,107.41,2139.0,Other,Snack,Balanced,37.4,2306.94,183.74,287.59,Baked,46.1,119.01,1.5,Burpees,3.99,25.03,Isolates and strengthens triceps,349.05,"Core, Shoulders, Legs",Pull-up Bar,Beginner,Arms,Triceps,Barbell rows,20.174832607078333,3220.85,0.4997314373534936,2.122349532464112,0.6304567594890175,0.7779189219043411,1005.26,59.07118276074832,823.758,8.45926780434648e+19,High
28.13,Female,65.26,1.9,174.86,158.11,55.84,1.18,1038.4,21.4762244092392,3.0,3.02,1.0,18.08,3.99,-0.02,231.59,92.34,62.22,1777.0,Other,Snack,Keto,26.16,857.12,259.43,238.88,Steamed,26.67,47.75,3.39,Resistance Band Pull-Aparts,4.01,14.86,Builds unilateral leg strength,367.71,"Shoulders, Upper Back",Wall,Beginner,Back,Upper,Close-grip bench press,18.07756232686981,1855.7,0.4991970684916743,1.414955562365921,0.8592673500252058,0.904209081550955,738.5999999999999,51.2446159505305,867.7955999999999,1.294478428328606e+20,Very High
36.04,Female,83.37,1.94,167.91,123.36,50.12,1.8,1869.12,23.96033409280587,3.51,4.96,2.98,22.15,3.0,0.01,244.92,97.79,65.37,2400.0,Other,Lunch,Balanced,33.5,77.6,130.46,287.51,Raw,21.43,86.99,2.63,Lat Pulldowns,4.03,24.88,Builds upper body strength,367.08,"Core, Obliques",Box or Platform,Advanced,Forearms,Grip Strength,Plate pinch,22.1516633010947,1959.17,0.5000484899217525,1.1729638958858102,0.6217845317938706,0.7346792924781133,530.8800000000001,63.39426946682775,1321.488,1.2764708031492068e+20,Very High
42.9,Female,46.08,1.63,176.03,139.12,65.19,1.17,1030.54,19.42877209184004,2.09,1.99,1.01,17.34,2.99,0.0,235.04,93.58,62.94,1186.0,Other,Snack,Paleo,19.32,2125.83,150.85,267.22,Raw,6.92,90.96,4.36,Plyo Squats,4.98,19.02,Targets upper chest,348.77,"Biceps, Forearms",None or Dumbbells,Intermediate,Forearms,Middle,Triceps pushdowns,17.34352064435997,1880.94,0.4998351887885844,2.0308159722222223,0.6669974738361603,0.7903198318468443,155.46000000000004,37.12722182008011,816.1217999999999,8.403998378079909e+19,High
29.62,Female,108.4,1.66,193.94,140.35,64.13,1.08,1037.66,35.0,2.79,2.98,2.01,39.34,3.0,1.98,298.96,118.85,79.38,3097.0,Other,Dinner,Vegan,6.96,2306.82,84.16,359.46,Roasted,43.16,24.63,1.68,Shoulder Press,3.99,17.01,Strengthens core and improves mobility,368.47,"Shoulders, Upper Back",Cable Machine or Resistance Band,Advanced,Shoulders,Wrist Flexors,Hammer curl,39.33807519233561,2385.66,0.5012617053561698,1.09640221402214,0.5871658577921578,0.7236774260080437,2059.34,70.46000000000001,795.8952000000002,1.316498428005657e+20,Very High
32.56,Female,62.07,1.63,189.69,161.08,58.06,1.66,1726.4,22.72107800800492,2.72,5.03,3.0,23.36,3.0,-0.03,217.71,87.32,57.99,1692.0,Other,Lunch,Paleo,35.8,1482.09,158.94,318.22,Steamed,5.49,44.71,3.01,Glute Bridges,3.99,19.1,Builds shoulder width,330.1,"Core, Obliques",Pull-up Bar,Intermediate,Abs,Lateral,Bird dog,23.36181263878957,1742.0299999999995,0.4998995424877873,1.4067987755759626,0.7826483324470107,0.8491749696873847,-34.40000000000009,47.96702688043135,1095.932,5.362069333975474e+19,Low
48.08,Female,129.73,1.61,193.31,166.88,61.89,1.06,1019.3,35.0,2.92,4.04,2.02,50.05,3.01,0.99,269.51,108.28,71.81,3573.0,Other,Snack,Keto,29.06,994.61,2.2,116.72,Boiled,47.83,65.0,2.97,Push Ups,5.02,23.99,Isolates triceps,375.78,"Obliques, Core",Dumbbells,Intermediate,Back,Wrist Flexors,Face pulls,50.04822344816943,2157.45,0.4996824955387147,0.8346565944654283,0.7988890579820421,0.8632766023485593,2553.7,84.3245,796.6536,1.5456835892294713e+20,Very High
37.3,Female,124.9,1.76,168.06,158.09,50.12,1.5,1318.8,35.0,2.8,1.99,1.0,40.32,3.0,0.01,220.54,88.09,58.97,3278.0,Other,Breakfast,Keto,3.14,395.91,111.75,367.96,Grilled,33.54,118.85,4.59,Step-ups,3.01,9.92,Improves lower back strength,280.47,"Lower Abs, Hip Flexors",Bench or Sturdy Surface,Advanced,Back,Quads,Seated cable rows,40.32153925619835,1765.25,0.4997365812207902,0.7052842273819055,0.9154654909275904,0.94067594906581,1959.2,81.185,841.4100000000001,1.417741588097966e+19,Low
38.02,Female,50.05,1.51,179.37,144.47,64.93,1.26,1106.78,25.24333593661646,2.5,3.0,1.0,21.95,1.98,0.0,205.82,82.94,55.35,1520.0,Other,Snack,Paleo,2.0,2225.6,219.28,297.65,Boiled,32.76,82.51,1.77,Zottman Curls,4.01,16.99,Strengthens shoulders,350.47,"Shoulders, Upper Back",Resistance Band,Advanced,Chest,Lower Chest,Romanian deadlifts,21.950791631945965,1653.19,0.4979947858382884,1.6571428571428573,0.6950367004543865,0.8054301165189274,413.22,37.415710363723456,883.1844000000001,8.744504821638329e+19,High
23.41,Female,57.69,1.72,179.35,149.41,58.11,1.13,1084.8,19.732762051218263,3.4,2.99,2.0,19.5,2.99,-0.01,180.32,71.78,47.83,1741.0,Other,Lunch,Balanced,49.37,1113.57,32.63,280.31,Boiled,21.72,36.93,1.38,Lateral Raises,3.98,22.03,Improves posture and back strength,338.93,"Biceps, Forearms",Step or Box,Beginner,Legs,Lateral,Close-grip bench press,19.50040562466198,1438.87,0.5012822562149465,1.2442364361241116,0.7530517980864401,0.8330638416504043,656.2,46.30616957265218,765.9817999999999,6.652209598592732e+19,Medium
55.3,Female,84.67,1.79,177.87,122.1,52.31,1.19,1145.26,26.612209353529693,2.42,3.01,2.03,26.43,3.01,0.02,252.82,101.39,67.84,2264.0,Other,Breakfast,Paleo,22.67,878.98,199.97,398.97,Baked,43.45,70.34,2.86,Bench Press,5.0,16.05,Strengthens triceps and chest,368.65,"Back, Biceps",Low Bar or TRX,Beginner,Forearms,Grip Strength,Leg extensions,26.42551730595175,2027.4,0.4988063529643878,1.1974725404511632,0.5558298821280662,0.686456400742115,1118.74,62.13744234036641,877.387,1.3217616015793652e+20,Very High
59.18,Female,78.2,1.92,179.84,126.83,52.77,0.72,634.18,28.07466823710116,2.69,2.96,1.01,21.21,2.99,0.0,173.45,68.69,46.18,2151.0,Other,Lunch,Balanced,4.04,226.26,147.54,145.23,Baked,56.02,46.79,1.71,Prone Cobras,5.02,18.89,Improves shoulder mobility and posture,345.65,"Chest, Triceps",Cable Machine,Advanced,Back,Wrist Extensors,Barbell squats,21.21310763888889,1384.1799999999998,0.5012353884610383,0.878388746803069,0.5828283623199811,0.7052379893238434,1516.8200000000002,56.24560943858689,497.73599999999993,7.809248374090105e+19,Medium
